OBJECTID,ID,Camera ID,Camera Type,Location,Source,Source_URL,Display_Type,View_Direction,Webcam_URL,PopUp_URL,Consolidated_URL,NearBy_Place,County,State,Elevation_Ft,Longitude,Latitude,GlobalID,Thumbnail URL,View Degrees,Tilt,Zoom,Field of View,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2,CreationDate,Creator,EditDate,Editor
1269,,Axis-OpalMtn,Fire,Opal Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-OpalMtn,,http://www.alertwildfire.org/,,Clark,NV,0,-114.8904,35.7018,1d6a44c6-27e7-47a9-b522-4b50471ccd20,http://api.nvseismolab.org/camera/Axis-OpalMtn,153.27,-1.4,1,65.1,,,4750245814.41406,314757.398460619,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1270,,Axis-Hamaker,Fire,Hamaker,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Hamaker,,http://www.alertwildfire.org/,,Klamath,OR,0,-121.97357,42.07753,d19c08ae-8e1c-47a9-850c-302670ae190d,http://api.nvseismolab.org/camera/Axis-Hamaker,270.6,0.84,257,62.98,,,3304699406.46875,286023.734660466,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1271,,Axis-HighlandPeakNV1,Fire,Highland Peak NV 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-HighlandPeakNV1,,http://www.alertwildfire.org/,,Lincoln,NV,0,-114.578865,37.894161,ecebbceb-0bd1-45c2-803f-bf248184c3c1,http://api.nvseismolab.org/camera/Axis-HighlandPeakNV1,246.77,-8.17,1,65.1,,,5053983252.39063,324695.922197411,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1272,,Axis-CalaverasNV,Fire,Calaveras NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-CalaverasNV,,http://www.alertwildfire.org/,,Storey,NV,0,-119.649605,39.356606,d2fc0ddc-2047-4648-8dd3-4c27924910c0,http://api.nvseismolab.org/camera/Axis-CalaverasNV,355.56,-6.15,1,65.1,,,5350256033.12109,334190.326733316,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1273,,Axis-Buxton,Fire,Buxton Butte,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Buxton,,http://www.alertwildfire.org/,,Washington,OR,0,-123.13476,45.74387,5efe682f-1e2f-495e-b59b-0229f4c04146,http://api.nvseismolab.org/camera/Axis-Buxton,49.15,2.08,1,62.98,,,6438203614,366095.993891077,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1274,,Axis-PilotPeak,Fire,Pilot Peak NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-PilotPeak,,http://www.alertwildfire.org/,,Mineral,NV,0,-117.97422,38.342892,61909bac-4ba9-40df-a3a5-29adf5aecf44,http://api.nvseismolab.org/camera/Axis-PilotPeak,233.4,-12.21,1,65.1,,,5104549488.84766,326300.752514187,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1275,,Axis-NOAA,Fire,NOAA Reno NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-NOAA,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.79586,39.56823,1f6ffe30-9b63-41c1-87d0-d4e8aecc2ee2,http://api.nvseismolab.org/camera/Axis-NOAA,214.92,-4.43,1,65.1,,,5268805891.91406,331489.704813338,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1276,,Axis-Slide,Fire,Slide Mtn NV 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Slide,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.883873,39.314365,edb6c320-555f-4e76-b82b-6971178f9954,http://api.nvseismolab.org/camera/Axis-Slide,260.21,-5.96,1,62.98,,,5176212908.37109,328213.066262071,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1277,,Axis-Cottonwood,Fire,Cottonwood,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Cottonwood,,http://www.alertwildfire.org/,,Malheur,OR,0,-117.655159,44.162968,4dd02c8c-d37b-42df-9ffe-337792f111c7,http://api.nvseismolab.org/camera/Axis-Cottonwood,269.99,-3,1,65.1,,,6142766546.92188,357999.37707647,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1278,,Axis-Kerns,Fire,Kern Mtns,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Kerns,,http://www.alertwildfire.org/,,WhitePine,NV,0,-114.223602,39.710499,71d587f9-da2b-4be8-ad9c-2b6f081fd3e0,http://api.nvseismolab.org/camera/Axis-Kerns,322.65,-9.71,1,62.98,,,5297641000.03516,332086.809472347,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1279,,Axis-Swales,Fire,Swales Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Swales,,http://www.alertwildfire.org/,,Elko,NV,0,-116.051903,40.935799,0ba2a6fe-e732-40e7-be5d-9c780d4c018d,http://api.nvseismolab.org/camera/Axis-Swales,5.27,-1.33,1,62.98,,,5510146959.57813,338694.377680552,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1280,,Axis-Sheeptwo,Fire,Sheeptwo,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Sheeptwo,,http://www.alertwildfire.org/,,Clark,NV,0,-115.163289,36.519733,06a61e2c-f80c-4cef-a021-dc2651d8463c,http://api.nvseismolab.org/camera/Axis-Sheeptwo,315,0,1,62.98,,,4844424468.56641,317556.053553409,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1281,,Axis-Konocti,Fire,Mt. Konocti,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Konocti,,http://www.alertwildfire.org/,,Lake,CA,0,-122.766777,38.975368,0613f955-2bc6-412b-b080-42d18e19f95f,http://api.nvseismolab.org/camera/Axis-Konocti,292.69,-16.99,1,62.98,,,5160681887.78125,327745.772546111,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1282,,Axis-AlderHill,Fire,Alder Hill,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-AlderHill,,http://www.alertwildfire.org/,,Nevada,CA,0,-120.195396,39.352402,2d962f52-180b-4c50-a9fc-84aa4b055e7f,http://api.nvseismolab.org/camera/Axis-AlderHill,329.97,-6,1,65.1,,,5341231769.30469,333897.268986053,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1283,,Axis-LittleValley,Fire,"Little Valley, NV",Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-LittleValley,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.872101,39.247799,7626b8f3-82b8-47d6-b5c9-09a21cc9e7cc,http://api.nvseismolab.org/camera/Axis-LittleValley,359.88,0,1,65.1,,,5333591928.33203,333669.385050071,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1284,,Axis-Elephant,Fire,Elephant,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Elephant,,http://www.alertwildfire.org/,,Yakima,WA,0,-120.335476,46.52219,02b4859a-038b-4578-b340-6daa75b45729,http://api.nvseismolab.org/camera/Axis-Elephant,90.24,1.27,1038,65.1,,,2721191700.99219,288334.265095483,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1285,,Axis-StHelenaNorth,Fire,St. Helena North,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-StHelenaNorth,,http://www.alertwildfire.org/,,Sonoma,CA,0,-122.6334,38.669102,22c941e5-844c-4a50-9ce7-9c7b6dd18d1a,http://api.nvseismolab.org/camera/Axis-StHelenaNorth,357.48,-4.97,1,62.98,,,5153652045.64063,327550.710323839,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1286,,Axis-PineMtnDeschutes1,Fire,Pine Mtn Deschutes 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-PineMtnDeschutes1,,http://www.alertwildfire.org/,,Deschutes,OR,0,-120.874237,43.81123,142dea36-eaf5-4ff8-91da-82265c9f29f3,http://api.nvseismolab.org/camera/Axis-PineMtnDeschutes1,134.99,-2.99,1,65.1,,,6012211672.89063,354104.731652416,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1287,,Axis-BigBaldMtn,Fire,Big Bald Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BigBaldMtn,,http://www.alertwildfire.org/,,WhitePine,NV,0,-115.561203,39.965199,0445376f-4d94-41ec-a59b-5d36e965e19a,http://api.nvseismolab.org/camera/Axis-BigBaldMtn,360,-3,1,65.1,,,5446916994.65234,337197.845861563,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1288,,Axis-Winters1,Fire,Winters 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Winters1,,http://www.alertwildfire.org/,,Yolo,CA,0,-121.983101,38.521198,f09d15ec-497a-4896-94fd-23f5b000ea9c,http://api.nvseismolab.org/camera/Axis-Winters1,197.66,-0.54,1,65.1,,,5109111220.50391,326419.796711144,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1289,,Axis-MtZion2,Fire,Mt. Zion 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-MtZion2,,http://www.alertwildfire.org/,,Amador,CA,0,-120.652336,38.38995,40ed23b1-5c7d-4bcf-a78d-849f1ada5fa4,http://api.nvseismolab.org/camera/Axis-MtZion2,81.26,-2.08,1,65.1,,,5154477295.15234,327949.428472875,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1290,,Axis-Zephyr,Fire,"Zephyr, NV (Big George Ventures)",Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Zephyr,,http://www.alertwildfire.org/,,Douglas,NV,0,-119.936996,39.013,45514802-8ad1-48d1-a934-c4948d25a322,http://api.nvseismolab.org/camera/Axis-Zephyr,359.96,0,1,62.98,,,5204521405,329163.976838268,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1291,,Axis-MtDanaher,Fire,Mt. Danaher,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-MtDanaher,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.667603,38.744701,e370e3ad-2563-422a-8887-54dd45f9ac08,http://api.nvseismolab.org/camera/Axis-MtDanaher,124.85,-2.31,1,65.1,,,5162858753.29297,328160.395579881,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1292,,Axis-BaldCA,Fire,Bald Mtn ElDorado,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BaldCA,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.704002,38.903,cd88e9ff-d33d-40b4-9612-c0f4b7f95dc8,http://api.nvseismolab.org/camera/Axis-BaldCA,28.47,-3.12,1,65.1,,,5273475497.1875,331772.584777922,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1293,,Axis-BryantMtn2,Fire,Bryant Mtn 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BryantMtn2,,http://www.alertwildfire.org/,,Klamath,OR,0,-121.275861,42.033887,1537b5a3-5566-4297-8091-5df7a3b7a5ca,http://api.nvseismolab.org/camera/Axis-BryantMtn2,274.75,0,1,65.1,,,5736199216.14063,345956.507288404,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1294,,Axis-CTC,Fire,Dollar Point,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-CTC,,http://www.alertwildfire.org/,,Placer,CA,0,-120.126022,39.207699,992c0e4c-34be-4698-8746-a02b613dbbb4,http://api.nvseismolab.org/camera/Axis-CTC,163.18,-3.72,1,62.98,,,5112741459.4375,326159.519641594,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1295,,Axis-UOregon1,Fire,University of Oregon 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-UOregon1,,http://www.alertwildfire.org/,,Lane,OR,0,-123.07835,44.044086,5f1cb523-6cfa-4cc5-868a-347c9baeee14,http://api.nvseismolab.org/camera/Axis-UOregon1,179.99,4.32,252,65.1,,,3566182912.77344,295229.60620366,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1296,,Axis-ShaferButte,Fire,Shafer Butte,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-ShaferButte,,http://www.alertwildfire.org/,,Boise,ID,0,-116.088226,43.771214,af1a0237-9712-4152-afb0-a7f609211d56,http://api.nvseismolab.org/camera/Axis-ShaferButte,312.82,-10.44,1,62.98,,,6011480995.65234,353753.923059673,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1297,,Axis-Buck,Fire,Buck Mtn OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Buck,,http://www.alertwildfire.org/,,Lane,OR,0,-122.986969,44.197617,81365089-ed60-4009-8d1d-0d8bd2d1287e,http://api.nvseismolab.org/camera/Axis-Buck,314.99,-3,1,65.1,,,6211186983.3125,360062.027501242,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1298,,Axis-CarsonHill,Fire,Carson Hill,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-CarsonHill,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.786999,39.156,40bd3b2d-d1c9-4340-bea5-b27ae355a676,http://api.nvseismolab.org/camera/Axis-CarsonHill,35.69,0.16,1,62.98,,,5214080954.49609,329457.375518917,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1299,,Axis-Black,Fire,Black Mtn NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Black,,http://www.alertwildfire.org/,,Clark,NV,0,-115.0504,35.94738,34710df7-6862-453b-88cd-36bc19fb9182,http://api.nvseismolab.org/camera/Axis-Black,213.37,-0.5,1,65.1,,,4782165003.87109,315816.416046439,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1300,,Axis-HighlandPeakNV2,Fire,Highland Peak NV 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-HighlandPeakNV2,,http://www.alertwildfire.org/,,Lincoln,NV,0,-114.578865,37.894161,c9339ef2-c7e3-41cc-a963-f8077e04de4a,http://api.nvseismolab.org/camera/Axis-HighlandPeakNV2,64.43,-9.02,1,62.98,,,5010182359.63281,322932.63106918,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1301,,Axis-RedMound,Fire,Red Mound,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-RedMound,,http://www.alertwildfire.org/,,Curry,OR,0,-124.30006,42.12327,47826af9-f607-42a8-b00d-358118db098b,http://api.nvseismolab.org/camera/Axis-RedMound,90,0.69,1,62.98,,,5643594736.11719,342719.377225816,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1302,,Axis-NeherMontanaFieldStation,Fire,Neher Montana Field Station,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-NeherMontanaFieldStation,,http://www.alertwildfire.org/,,Granite,MT,0,-113.394521,46.754025,73b4a6b2-4966-4c8b-8c79-9f5c36ef3a20,http://api.nvseismolab.org/camera/Axis-NeherMontanaFieldStation,138.88,-4.71,1,62.98,,,6537400702,368812.794836382,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1303,,Axis-BosleyButte,Fire,Bosley Butte,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BosleyButte,,http://www.alertwildfire.org/,,Curry,OR,0,-124.226089,42.21205,61d7e6f3-f591-47c4-86fe-a00e12f6bff5,http://api.nvseismolab.org/camera/Axis-BosleyButte,0.15,0.05,1,62.98,,,5735939334.1875,345567.044639615,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1304,,Axis-KyleCanyon,Fire,Kyle Canyon,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-KyleCanyon,,http://www.alertwildfire.org/,,Clark,NV,0,-115.563652,36.270847,8c694488-77ff-4870-881a-f90cce43c2d4,http://api.nvseismolab.org/camera/Axis-KyleCanyon,130.77,0,1,65.1,,,4830309813.53125,317413.670736729,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1305,,Axis-Homewood2,Fire,Homewood Ski Area 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Homewood2,,http://www.alertwildfire.org/,,Placer,CA,0,-120.17453,39.082802,95704423-a5cf-4956-88c5-a5fd3e9425f8,http://api.nvseismolab.org/camera/Axis-Homewood2,71.02,1.3,101,65.1,,,3126995917.89844,275951.615419221,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1306,,Axis-BaldCA2,Fire,Bald Mtn ElDorado 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BaldCA2,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.704002,38.903,ed8fd1d3-9efa-494b-9e40-b0d55e419bb2,http://api.nvseismolab.org/camera/Axis-BaldCA2,29.98,-3,257,65.1,,,3136502038.16016,276185.370332681,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1307,,Axis-Crestview,Fire,Crestview OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Crestview,,http://www.alertwildfire.org/,,Lane,OR,0,-123.10825,44.0014,6eb94922-20bb-4a28-b0c0-1f6bf4646f1a,http://api.nvseismolab.org/camera/Axis-Crestview,0.01,4.03,1,62.98,,,6086577375.33594,355976.719808872,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1308,,Axis-Fairview2,Fire,Fairview Peak 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Fairview2,,http://www.alertwildfire.org/,,Churchill,NV,0,-118.152611,39.225079,8276d61f-0469-4ae0-8212-c503bbbb6421,http://api.nvseismolab.org/camera/Axis-Fairview2,279.45,-8.97,1,62.98,,,5183749287.66797,328467.308493958,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1309,,Axis-Anderson,Fire,Anderson,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Anderson,,http://www.alertwildfire.org/,,Yakima,WA,0,-119.898909,46.459168,19e07637-ed0d-4213-acc1-9afb93cad412,http://api.nvseismolab.org/camera/Axis-Anderson,238,-51.33,1,65.1,,,6608671845.71875,371267.876236555,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1310,,Axis-ArmstrongLookout2,Fire,Armstrong Lookout 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-ArmstrongLookout2,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.384285,38.542347,840cff32-fc69-4c7b-b3f2-4d967e1231d0,http://api.nvseismolab.org/camera/Axis-ArmstrongLookout2,360,-6,257,65.1,,,3110745226.92969,275006.691478831,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1311,,Axis-Sagehen5,Fire,Sage Hen,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Sagehen5,,http://www.alertwildfire.org/,,Nevada,CA,0,-120.311867,39.426414,e14e98f2-8394-4507-a7c4-20725e809121,http://api.nvseismolab.org/camera/Axis-Sagehen5,41.27,-3.29,1,65.1,,,5345430251.51172,334019.067525537,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1312,,Axis-Lewis,Fire,Mt. Lewis 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Lewis,,http://www.alertwildfire.org/,,Lander,NV,0,-116.861664,40.403351,e7332393-d6cf-4506-9614-202d5e8b54bb,http://api.nvseismolab.org/camera/Axis-Lewis,61.74,-6.45,1,65.1,,,5483023273.27344,338268.660500064,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1313,,Axis-Spruce,Fire,Spruce Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Spruce,,http://www.alertwildfire.org/,,Elko,NV,0,-114.821297,40.553314,3b26a8c5-93df-450a-bbf8-1caee5b47760,http://api.nvseismolab.org/camera/Axis-Spruce,224.99,-9,1,62.98,,,5330848548.66797,333053.635752746,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
